"","Folder","Image Name","Origin","Accession #","Fossil/extant","Tooth Type","Side","Family","Tribe","Genus","Species","User ID","ML or BW"
"2768",NA,"IMG_1120","Amathole","15287","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2769",NA,"IMG_1129","Amathole","15288","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2770",NA,"IMG_1136","Amathole","15291","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2771",NA,"IMG_1145","Amathole","15294","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2772",NA,"IMG_5066","FMNH","26962","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2773",NA,"IMG_5056","FMNH","26964","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2774",NA,"IMG_5041","FMNH","29654","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2775",NA,"IMG_5049","FMNH","29655","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2776",NA,"IMG_5003","FMNH","66874","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2777",NA,"IMG_5019","FMNH","66875","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2778",NA,"IMG_5010","FMNH","66987","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2779",NA,"IMG_5027","FMNH","127972","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2780",NA,"IMG_5035","FMNH","127975","Extant","LM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2781",NA,"DSCN3784","NMB","9319","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2782",NA,"DSCN3788","NMB","9752","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2783",NA,"DSCN5602","TM","AZ 2228","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2784",NA,"DSCN5606","TM","12111","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2785",NA,"DSCN5610","TM","4726","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2786",NA,"DSCN5614","TM","17077","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2787",NA,"DSCN5618","TM","12109","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2788",NA,"DSCN5622","TM","11564","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2789",NA,"DSCN5626","TM","17128","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2790",NA,"IMG_0899","Amathole","15297","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2791",NA,"IMG_0918","Amathole","15299","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2792",NA,"IMG_0933","Amathole","15300","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2793",NA,"IMG_0944","Amathole","15301","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2794",NA,"IMG_0953","Amathole","15302","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2795",NA,"IMG_0962","Amathole","15303","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2796",NA,"IMG_0974","Amathole","15304","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2797",NA,"IMG_0980","Amathole","17161","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2798",NA,"IMG_1003","Amathole","15286","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2799",NA,"IMG_1012","Amathole","15290","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2800",NA,"IMG_1021","Amathole","15293","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2801",NA,"IMG_1032","Amathole","15296","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2802",NA,"IMG_1154","Amathole","15282","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2803",NA,"IMG_1161","Amathole","15284","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2804",NA,"IMG_1167","Amathole","15285","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2805",NA,"IMG_1174","Amathole","15287","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2806",NA,"IMG_1180","Amathole","15288","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2807",NA,"IMG_1192","Amathole","15291","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2808",NA,"IMG_1199","Amathole","15294","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2809",NA,"IMG_0672","FMNH","186673","Extant","UM1","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2810",NA,"DSCN3783","NMB","9319","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2811",NA,"DSCN3787","NMB","9752","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2812",NA,"DSCN5601","TM","AZ 2228","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2813",NA,"DSCN5605","TM","12111","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2814",NA,"DSCN5609","TM","4726","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2815",NA,"DSCN5613","TM","17077","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2816",NA,"DSCN5617","TM","12109","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2817",NA,"DSCN5621","TM","11564","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2818",NA,"DSCN5625","TM","17128","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2819",NA,"IMG_0898","Amathole","15297","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2820",NA,"IMG_0905","Amathole","15298","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2821",NA,"IMG_0917","Amathole","15299","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2822",NA,"IMG_0932","Amathole","15300","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2823",NA,"IMG_0943","Amathole","15301","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2824",NA,"IMG_0951","Amathole","15302","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2825",NA,"IMG_0961","Amathole","15303","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2826",NA,"IMG_0973","Amathole","15304","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2827",NA,"IMG_0979","Amathole","17161","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2828",NA,"IMG_1001","Amathole","15286","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2829",NA,"IMG_1010","Amathole","15290","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2830",NA,"IMG_1019","Amathole","15293","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2831",NA,"IMG_1029","Amathole","15296","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2832",NA,"IMG_1153","Amathole","15282","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2833",NA,"IMG_1158","Amathole","15384","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2834",NA,"IMG_1165","Amathole","15285","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2835",NA,"IMG_1173","Amathole","15287","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2836",NA,"IMG_1179","Amathole","15288","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2837",NA,"IMG_1190","Amathole","15291","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2838",NA,"IMG_1198","Amathole","15294","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2839",NA,"IMG_0669","FMNH","186673","Extant","UM2","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2840",NA,"DSCN3782","NMB","9319","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2841",NA,"DSCN3786","NMB","9752","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2842",NA,"DSCN5600","TM","AZ 2228","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2843",NA,"DSCN5604","TM","12111","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2844",NA,"DSCN5608","TM","4726","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2845",NA,"DSCN5612","TM","17077","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2846",NA,"DSCN5616","TM","12109","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2847",NA,"DSCN5620","TM","11564","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2848",NA,"DSCN5624","TM","17128","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","RSK","ML"
"2849",NA,"IMG_0892","Amathole","15297","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2850",NA,"IMG_0904","Amathole","15298","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2851",NA,"IMG_0914","Amathole","15299","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2852",NA,"IMG_0928","Amathole","15300","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2853",NA,"IMG_0941","Amathole","15301","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2854",NA,"IMG_0950","Amathole","15302","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2855",NA,"IMG_0960","Amathole","15303","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2856",NA,"IMG_0970","Amathole","15304","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2857",NA,"IMG_0978","Amathole","17161","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2858",NA,"IMG_1009","Amathole","15290","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2859",NA,"IMG_1018","Amathole","15293","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2860",NA,"IMG_1028","Amathole","15296","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2861",NA,"IMG_1152","Amathole","15282","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2862",NA,"IMG_1164","Amathole","15285","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2863",NA,"IMG_1172","Amathole","15287","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2864",NA,"IMG_1177","Amathole","15288","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2865",NA,"IMG_1188","Amathole","15291","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2866",NA,"IMG_1197","Amathole","15294","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2867",NA,"IMG_0667","FMNH","186673","Extant","UM3","L","Bovidae","Neotragini","Ourebia","ourebi","JS","BW"
"2868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2869",NA,"DSCN3543","NMB","134","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2870",NA,"DSCN3547","NMB","8889","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2871",NA,"DSCN3552","NMB","8891","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2872",NA,"DSCN3555","NMB","8892","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2873",NA,"DSCN3559","NMB","8893","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2874",NA,"DSCN3563","NMB","8894","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2875",NA,"DSCN3567","NMB","8897","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2876",NA,"DSCN3571","NMB","8899","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2877",NA,"DSCN3575","NMB","8900","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2878",NA,"DSCN3579","NMB","A 1373 lot","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2879",NA,"DSCN3583","NMB","M 134","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2880",NA,"DSCN3587","NMB","12165","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2881",NA,"DSCN3592","NMB","8895","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2882",NA,"DSCN3596","NMB","8890","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2883",NA,"DSCN3600","NMB","8902","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2884",NA,"DSCN3604","NMB","8896","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2885",NA,"DSCN3624","NMB","9336","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2886",NA,"DSCN6526","TM","3128","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2887",NA,"DSCN6529","TM","3292","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2888",NA,"DSCN6533","TM","3287","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2889",NA,"DSCN6537","TM","12077","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2890",NA,"DSCN6541","TM","13102","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2891",NA,"DSCN6545","TM","3290","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2892",NA,"DSCN6549","TM","AZ 1160","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2893",NA,"DSCN6553","TM","12080","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2894",NA,"DSCN6557","TM","4216","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2895",NA,"DSCN6561","TM","13110","Extant","LM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2896",NA,"DSCN6565","TM","12074","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2897",NA,"DSCN6569","TM","13103","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2898",NA,"DSCN6573","TM","13195","Extant","LM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2899",NA,"DSCN3542","NMB","134","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2900",NA,"DSCN3546","NMB","8889","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2901",NA,"DSCN3551","NMB","8891","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2902",NA,"DSCN3558","NMB","8893","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2903",NA,"DSCN3562","NMB","8894","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2904",NA,"DSCN3566","NMB","8897","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2905",NA,"DSCN3570","NMB","8899","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2906",NA,"DSCN3574","NMB","8900","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2907",NA,"DSCN3578","NMB","A 1373 lot","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2908",NA,"DSCN3582","NMB","M 134","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2909",NA,"DSCN3586","NMB","12165","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2910",NA,"DSCN3590","NMB","8895","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2911",NA,"DSCN3595","NMB","8890","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2912",NA,"DSCN3599","NMB","8902","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2913",NA,"DSCN3603","NMB","8896","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2914",NA,"DSCN3623","NMB","9336","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2915",NA,"DSCN6525","TM","3128","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2916",NA,"DSCN6528","TM","3292","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2917",NA,"DSCN6532","TM","3287","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2918",NA,"DSCN6536","TM","12077","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2919",NA,"DSCN6540","TM","13102","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2920",NA,"DSCN6544","TM","3290","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2921",NA,"DSCN6548","TM","AZ 1160","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2922",NA,"DSCN6552","TM","12080","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2923",NA,"DSCN6556","TM","4216","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2924",NA,"DSCN6560","TM","13110","Extant","LM2","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2925",NA,"DSCN6564","TM","12074","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2926",NA,"DSCN6568","TM","13103","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2927",NA,"DSCN6572","TM","13195","Extant","LM2","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2928",NA,"DSCN3541","NMB","134","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2929",NA,"DSCN3545","NMB","8889","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2930",NA,"DSCN3549","NMB","8891","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2931",NA,"DSCN3554","NMB","8892","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2932",NA,"DSCN3557","NMB","8893","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2933",NA,"DSCN3561","NMB","8894","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2934",NA,"DSCN3565","NMB","8897","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2935",NA,"DSCN3569","NMB","8899","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2936",NA,"DSCN3573","NMB","8900","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2937",NA,"DSCN3577","NMB","A 1373 lot","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2938",NA,"DSCN3581","NMB","M 134","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2939",NA,"DSCN3585","NMB","12165","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2940",NA,"DSCN3589","NMB","8895","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2941",NA,"DSCN3593","NMB","8890","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2942",NA,"DSCN3598","NMB","8902","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2943",NA,"DSCN3602","NMB","8896","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2944",NA,"DSCN3622","NMB","9336","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2945",NA,"DSCN6524","TM","3128","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2946",NA,"DSCN6527","TM","3292","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2947",NA,"DSCN6531","TM","3287","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2948",NA,"DSCN6535","TM","12077","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2949",NA,"DSCN6539","TM","13102","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2950",NA,"DSCN6543","TM","3290","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2951",NA,"DSCN6547","TM","AZ 1160","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2952",NA,"DSCN6551","TM","12080","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2953",NA,"DSCN6555","TM","4216","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2954",NA,"DSCN6559","TM","13110","Extant","LM3","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2955",NA,"DSCN6563","TM","12074","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2956",NA,"DSCN6567","TM","13103","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2957",NA,"DSCN6571","TM","13195","Extant","LM3","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2958",NA,"DSCN3531","NMB","128","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2959",NA,"DSCN3540","NMB","135","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2960",NA,"DSCN3616","NMB","6017","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2961",NA,"DSCN3620","NMB","9336","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2962",NA,"DSCN6427","TM","13196","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2963",NA,"DSCN6431","TM","16698","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2964",NA,"DSCN6435","TM","12083","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2965",NA,"DSCN6439","TM","12070","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2966",NA,"DSCN6443","TM","AZ 976","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2967",NA,"DSCN6447","TM","16701","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2968",NA,"DSCN6451","TM","16693","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2969",NA,"DSCN6455","TM","AZ 3091","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2970",NA,"DSCN6459","TM","3813","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2971",NA,"DSCN6463","TM","AZ 2277","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2972",NA,"DSCN6467","TM","13106","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2973",NA,"DSCN6470","TM","16692","Extant","UM1","R","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
"2974",NA,"DSCN6474","TM","12074","Extant","UM1","L","Bovidae","Reduncini","Kobus","ellipsiprymnus","RSK","ML"
